customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
CUST_001586,32,blue-collar,married,professional.course,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.82,93.11,-46.14,1.38,5102.08
CUST_001587,35,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.18,93.38,-41.45,4.26,5200.49
CUST_001588,28,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,5,999,0,nonexistent,-1.71,92.88,-47.24,1.32,5093.16
CUST_001589,46,housemaid,single,basic.9y,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.08,93.18,-41.99,3.99,5194.76
CUST_001590,44,blue-collar,single,basic.9y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.75,92.91,-46.93,1.57,5101.24
CUST_001591,54,admin.,divorced,unknown,unknown,no,no,telephone,jul,thu,2,999,0,nonexistent,1.46,93.8,-43.15,5.03,5223.81
CUST_001592,45,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,thu,2,999,1,nonexistent,-1.86,93.13,-46.98,1.42,5097.58
CUST_001593,38,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.35,93.21,-36.49,5.08,5226.54
CUST_001594,46,management,married,university.degree,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.08,93.91,-36.14,4.78,5195.67
CUST_001595,30,technician,married,professional.course,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.79,93.38,-35.25,0.6,5009.55
CUST_001596,46,services,married,high.school,no,yes,no,cellular,apr,wed,3,999,0,nonexistent,-1.69,93.15,-47.31,1.46,5094.47
CUST_001597,29,admin.,married,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,0.96,94.03,-36.95,5.19,5190.59
CUST_001598,41,services,divorced,high.school,unknown,yes,no,cellular,jul,tue,2,999,1,nonexistent,1.45,93.98,-43.21,4.83,5228.53
CUST_001599,42,technician,married,professional.course,no,yes,yes,cellular,may,wed,2,999,1,nonexistent,-1.79,93.12,-46.33,1.2,5099.22
CUST_001600,36,technician,married,professional.course,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.15,93.89,-35.7,4.83,5185.73
CUST_001601,49,technician,married,professional.course,no,yes,no,telephone,jun,thu,4,999,0,nonexistent,1.41,94.43,-41.39,4.92,5222.91
CUST_001602,36,admin.,single,basic.6y,no,yes,no,telephone,may,thu,1,999,1,nonexistent,1.15,93.82,-36.77,5.0,5191.18
CUST_001603,30,admin.,divorced,high.school,no,no,no,cellular,may,tue,2,999,1,nonexistent,-1.78,92.89,-45.46,1.35,5102.46
CUST_001604,46,admin.,married,high.school,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,1.13,93.89,-35.9,4.92,5195.75
CUST_001605,65,blue-collar,married,unknown,no,yes,no,cellular,may,wed,2,13,3,success,-1.87,93.61,-39.68,0.76,4999.9
CUST_001606,44,admin.,single,basic.9y,unknown,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.27,94.54,-41.94,4.91,5228.77
CUST_001607,32,technician,single,university.degree,unknown,yes,no,cellular,may,tue,5,999,1,failure,-1.91,92.8,-46.44,1.42,5103.43
CUST_001608,35,technician,married,university.degree,no,yes,no,cellular,aug,tue,4,999,0,failure,-3.05,92.12,-31.87,0.75,5081.3
CUST_001609,48,admin.,married,high.school,no,no,no,cellular,aug,tue,13,999,0,nonexistent,1.29,93.44,-35.41,4.98,5226.04
CUST_001610,36,unemployed,divorced,high.school,no,no,yes,cellular,nov,mon,2,999,0,nonexistent,-0.2,93.17,-42.45,4.11,5196.42
CUST_001611,42,services,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.11,94.11,-37.34,4.77,5191.42
CUST_001612,33,technician,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.84,93.07,-47.32,1.49,5098.98
CUST_001613,35,technician,divorced,unknown,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.96,-42.27,4.95,5218.59
CUST_001614,41,management,married,university.degree,no,no,no,telephone,jun,tue,6,999,0,nonexistent,1.34,94.47,-42.18,4.9,5228.82
CUST_001615,52,unemployed,married,basic.4y,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.47,93.33,-36.44,4.86,5229.24
CUST_001616,63,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,mon,1,999,1,failure,-3.47,92.64,-30.12,0.7,5017.7
CUST_001617,29,admin.,single,university.degree,no,yes,no,cellular,may,mon,2,999,1,nonexistent,-1.78,92.89,-46.21,1.37,5099.94
CUST_001618,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,1,nonexistent,1.38,93.72,-43.9,4.97,5226.76
CUST_001619,46,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.32,93.51,-36.86,4.89,5229.21
CUST_001620,32,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,1,999,1,nonexistent,1.51,94.36,-42.26,5.04,5232.01
CUST_001621,36,unemployed,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,0.07,93.23,-42.45,4.12,5190.1
CUST_001622,24,student,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,94.2,-42.96,5.14,5223.65
CUST_001623,29,blue-collar,married,high.school,no,yes,no,cellular,aug,fri,1,999,1,nonexistent,-2.81,92.23,-30.56,0.9,5072.7
CUST_001624,57,retired,married,high.school,no,no,yes,cellular,may,mon,4,999,0,nonexistent,-1.87,92.98,-45.73,1.17,5109.14
CUST_001625,35,admin.,married,high.school,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.11,94.12,-36.89,5.14,5197.83
CUST_001626,46,blue-collar,married,unknown,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.09,-47.36,1.56,5097.56
CUST_001627,39,admin.,divorced,university.degree,no,no,no,cellular,apr,wed,2,999,2,nonexistent,-1.92,92.92,-47.13,1.41,5091.06
CUST_001628,29,unemployed,single,high.school,no,no,no,cellular,jun,tue,1,999,1,nonexistent,-2.98,92.94,-41.2,1.28,5074.44
CUST_001629,53,housemaid,divorced,basic.4y,no,yes,no,telephone,jun,wed,6,999,1,nonexistent,1.43,94.5,-41.99,4.91,5226.49
CUST_001630,34,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,3,999,2,nonexistent,1.38,94.47,-42.19,4.65,5223.7
CUST_001631,30,technician,divorced,high.school,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.78,93.05,-46.07,1.21,5100.47
CUST_001632,45,management,married,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.33,93.76,-42.52,4.94,5227.58
CUST_001633,34,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,1,nonexistent,1.37,94.04,-42.11,4.98,5231.09
CUST_001634,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.41,-36.12,4.83,5228.5
CUST_001635,47,technician,married,professional.course,unknown,no,no,cellular,aug,mon,4,999,0,nonexistent,1.42,93.45,-36.64,4.87,5231.05
CUST_001636,46,admin.,married,professional.course,no,yes,no,telephone,may,thu,1,999,2,nonexistent,0.98,94.14,-35.78,4.55,5190.41
CUST_001637,24,admin.,single,university.degree,no,yes,no,telephone,apr,mon,1,999,0,nonexistent,-1.89,93.03,-48.2,1.49,5102.31
CUST_001638,31,technician,married,professional.course,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.29,93.37,-35.25,4.99,5226.48
CUST_001639,33,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.29,93.89,-42.73,5.0,5224.81
CUST_001640,33,admin.,married,professional.course,no,no,no,cellular,jul,mon,1,999,3,nonexistent,1.25,94.05,-42.77,4.88,5227.68
CUST_001641,35,technician,single,professional.course,no,yes,no,cellular,aug,tue,10,999,1,nonexistent,1.37,93.5,-35.86,5.02,5220.78
CUST_001642,31,technician,single,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.27,93.56,-35.65,5.01,5225.45
CUST_001643,36,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,6,999,0,nonexistent,1.48,93.99,-42.46,4.97,5230.47
CUST_001644,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.89,92.9,-45.92,1.37,5099.39
CUST_001645,45,unknown,married,high.school,unknown,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.49,93.47,-35.8,4.98,5224.34
CUST_001646,59,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.96,93.34,-34.85,0.52,5012.55
CUST_001647,33,technician,married,professional.course,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.38,93.89,-42.71,4.94,5228.04
CUST_001648,44,technician,single,professional.course,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.39,93.32,-36.25,4.74,5230.12
CUST_001649,38,admin.,married,university.degree,unknown,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.49,-35.27,4.85,5228.02
CUST_001650,31,admin.,married,university.degree,no,yes,no,telephone,nov,tue,3,999,0,nonexistent,-0.09,93.18,-42.37,4.18,5196.55
CUST_001651,37,technician,married,professional.course,no,no,no,cellular,aug,mon,5,999,0,nonexistent,1.51,93.57,-36.18,4.94,5226.5
CUST_001652,33,technician,married,university.degree,no,no,yes,telephone,may,wed,4,999,0,nonexistent,1.03,94.15,-36.92,4.97,5189.27
CUST_001653,31,services,married,high.school,no,no,no,telephone,may,fri,1,999,1,nonexistent,1.07,93.91,-37.21,4.75,5189.55
CUST_001654,57,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.38,94.42,-41.79,4.69,5229.11
CUST_001655,58,admin.,married,unknown,unknown,yes,no,telephone,jun,fri,7,999,1,nonexistent,1.54,94.48,-41.64,4.96,5222.49
CUST_001656,27,admin.,married,unknown,no,no,no,cellular,nov,thu,1,999,0,failure,-3.47,92.38,-29.56,0.83,5020.0
CUST_001657,77,retired,married,professional.course,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-3.39,92.71,-29.68,0.81,5017.91
CUST_001658,49,entrepreneur,married,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.18,94.04,-37.13,4.93,5192.28
CUST_001659,61,management,married,unknown,unknown,no,no,telephone,jun,mon,3,999,1,nonexistent,1.39,94.5,-40.93,5.23,5221.74
CUST_001660,44,management,single,university.degree,no,unknown,unknown,cellular,may,thu,2,999,0,failure,-1.77,92.88,-46.48,1.36,5106.22
CUST_001661,51,unemployed,unknown,university.degree,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.85,92.8,-50.32,1.77,5100.33
CUST_001662,47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.33,93.91,-43.47,4.89,5231.75
CUST_001663,33,self-employed,single,basic.4y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,0.92,94.08,-36.51,4.92,5190.14
CUST_001664,39,technician,married,university.degree,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.17,93.97,-37.01,4.94,5191.71
CUST_001665,58,retired,married,university.degree,unknown,no,no,cellular,aug,thu,1,999,1,nonexistent,1.45,93.54,-35.93,5.02,5225.91
CUST_001666,36,technician,married,university.degree,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.14,94.01,-36.56,4.71,5192.03
CUST_001667,34,services,single,high.school,no,yes,no,cellular,may,thu,1,999,0,failure,-1.88,92.84,-45.87,1.37,5103.39
CUST_001668,45,admin.,married,professional.course,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.17,94.05,-36.6,4.85,5195.16
CUST_001669,37,management,married,university.degree,no,no,yes,cellular,jul,fri,6,999,0,nonexistent,1.44,93.91,-42.99,5.1,5226.21
CUST_001670,27,self-employed,single,university.degree,no,no,yes,telephone,jun,fri,3,999,0,nonexistent,1.39,94.45,-42.2,4.99,5225.61
CUST_001671,47,admin.,married,high.school,no,unknown,unknown,cellular,aug,thu,2,999,0,nonexistent,1.44,93.7,-36.04,4.91,5223.82
CUST_001672,35,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,2,999,2,failure,-1.93,92.99,-46.59,1.37,5099.43
CUST_001673,51,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.36,94.23,-41.24,4.99,5231.14
CUST_001674,52,technician,married,professional.course,no,no,no,telephone,may,mon,11,999,0,nonexistent,1.21,94.09,-37.64,4.71,5187.77
CUST_001675,30,admin.,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.74,92.77,-46.66,1.28,5100.16
CUST_001676,26,blue-collar,single,high.school,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.93,92.94,-45.33,1.29,5100.59
CUST_001677,50,housemaid,divorced,professional.course,no,yes,no,cellular,nov,tue,1,999,1,nonexistent,0.04,93.27,-41.57,4.23,5189.48
CUST_001678,30,admin.,married,university.degree,no,no,no,cellular,aug,thu,7,999,1,nonexistent,1.15,93.27,-36.48,4.99,5224.44
CUST_001679,50,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,999,1,failure,-1.79,93.09,-46.57,1.32,5101.86
CUST_001680,28,blue-collar,single,basic.9y,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.06,93.26,-41.32,4.03,5195.77
CUST_001681,48,services,married,high.school,unknown,no,no,cellular,aug,thu,2,999,1,nonexistent,1.35,93.4,-35.5,5.02,5226.09
CUST_001682,52,entrepreneur,single,unknown,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.17,94.24,-34.99,4.75,5192.99
CUST_001683,30,admin.,single,university.degree,no,yes,no,cellular,mar,mon,2,999,1,nonexistent,-1.81,92.79,-50.21,1.75,5099.3
CUST_001684,47,technician,married,university.degree,no,yes,no,telephone,may,fri,4,999,1,nonexistent,0.97,94.17,-37.26,4.69,5192.14
CUST_001685,42,management,married,high.school,unknown,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.41,93.92,-41.9,5.01,5222.72
CUST_001686,37,blue-collar,married,professional.course,no,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.6,93.1,-47.11,1.5,5104.38
CUST_001687,27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,3,999,1,nonexistent,-1.73,92.9,-46.56,1.23,5099.7
CUST_001688,33,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.61,93.55,-35.37,4.96,5224.73
CUST_001689,54,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,21,999,1,nonexistent,1.45,93.87,-42.17,5.06,5229.49
CUST_001690,46,technician,divorced,high.school,no,yes,no,cellular,jul,thu,4,999,2,nonexistent,1.3,93.85,-42.55,5.04,5228.01
CUST_001691,32,admin.,divorced,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.78,92.91,-47.69,1.24,5096.43
CUST_001692,45,admin.,divorced,university.degree,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.42,94.45,-43.0,4.95,5224.14
CUST_001693,55,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,7,999,0,nonexistent,-1.71,92.92,-45.85,1.29,5100.67
CUST_001694,29,admin.,single,basic.9y,no,yes,no,telephone,may,wed,2,999,1,failure,-1.87,92.94,-46.32,1.42,5100.25
CUST_001695,42,unemployed,married,high.school,no,yes,no,telephone,may,wed,2,999,1,nonexistent,1.16,93.91,-36.31,4.92,5187.54
CUST_001696,38,student,divorced,unknown,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.73,92.7,-45.49,1.28,5096.05
CUST_001697,29,unemployed,single,university.degree,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,-2.77,92.15,-30.91,0.89,5083.01
CUST_001698,30,technician,divorced,high.school,no,no,no,cellular,aug,thu,5,999,1,nonexistent,1.31,93.6,-35.78,5.07,5231.0
CUST_001699,45,admin.,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.2,94.07,-37.0,4.84,5190.48
CUST_001700,58,entrepreneur,married,university.degree,unknown,yes,yes,telephone,jun,thu,2,999,0,nonexistent,1.56,94.53,-42.96,4.99,5230.02
CUST_001701,55,unknown,divorced,basic.4y,no,no,no,cellular,jul,tue,12,999,0,nonexistent,1.48,93.88,-42.78,4.82,5227.53
CUST_001702,57,management,married,basic.9y,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.29,94.48,-41.5,4.75,5229.7
CUST_001703,30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,7,999,0,nonexistent,1.09,93.4,-35.92,4.83,5218.72
CUST_001704,54,admin.,married,high.school,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.25,94.01,-42.67,4.89,5234.12
CUST_001705,47,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,jun,wed,7,999,0,nonexistent,1.49,94.68,-42.09,5.02,5230.97
CUST_001706,39,admin.,married,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.42,94.01,-42.49,4.99,5236.39
CUST_001707,33,technician,married,professional.course,no,yes,no,telephone,may,wed,1,999,2,nonexistent,1.03,94.13,-35.41,4.74,5185.22
CUST_001708,32,technician,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,failure,-1.83,92.95,-45.74,1.2,5099.49
CUST_001709,24,admin.,single,university.degree,no,yes,yes,cellular,may,tue,7,999,1,nonexistent,-1.74,92.96,-44.82,1.32,5102.64
CUST_001710,32,technician,married,university.degree,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.32,93.9,-41.95,5.06,5229.5
CUST_001711,26,student,single,high.school,no,yes,no,cellular,may,mon,1,999,1,nonexistent,-1.68,92.87,-45.91,1.44,5100.37
CUST_001712,38,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,4,999,2,failure,-1.72,92.88,-46.75,1.45,5094.82
CUST_001713,32,technician,single,unknown,no,no,no,cellular,aug,mon,2,999,1,nonexistent,-1.71,93.98,-38.79,1.0,4986.06
CUST_001714,40,technician,single,university.degree,no,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.41,93.88,-43.08,4.96,5227.8
CUST_001715,33,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,3,999,1,nonexistent,1.15,94.03,-36.36,4.7,5187.04
CUST_001716,46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,8,999,1,nonexistent,1.11,93.84,-35.97,4.9,5197.9
CUST_001717,42,technician,single,professional.course,no,yes,no,telephone,may,fri,1,999,1,nonexistent,1.12,94.2,-36.15,4.85,5193.18
CUST_001718,77,retired,married,professional.course,no,yes,no,cellular,nov,wed,3,999,1,nonexistent,-3.36,92.57,-30.33,0.7,5015.16
CUST_001719,33,services,single,high.school,no,yes,no,cellular,jul,thu,3,999,1,nonexistent,1.47,94.14,-43.46,4.96,5223.36
CUST_001720,44,admin.,single,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.82,93.12,-47.69,1.41,5102.09
CUST_001721,45,admin.,divorced,high.school,no,no,yes,cellular,jul,wed,3,999,3,nonexistent,1.34,94.01,-43.26,4.99,5228.35
CUST_001722,55,retired,married,high.school,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.36,93.5,-35.32,5.04,5228.37
CUST_001723,37,admin.,married,high.school,no,no,no,cellular,jul,thu,3,0,4,success,-1.67,94.41,-40.01,0.71,4990.51
CUST_001724,27,admin.,married,university.degree,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.21,93.95,-36.25,4.97,5187.62
CUST_001725,33,blue-collar,single,high.school,no,yes,no,cellular,jun,tue,1,999,1,nonexistent,-2.65,93.06,-40.15,1.08,5079.69
CUST_001726,38,technician,married,university.degree,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.43,93.36,-35.57,4.88,5229.16
CUST_001727,27,services,single,high.school,unknown,yes,yes,telephone,jun,fri,26,999,0,nonexistent,1.6,94.58,-42.24,5.03,5227.3
CUST_001728,60,admin.,married,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.25,94.01,-35.89,4.8,5191.63
CUST_001729,36,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,1,999,2,nonexistent,1.62,94.52,-42.51,4.78,5229.95
CUST_001730,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,3,999,0,nonexistent,0.96,94.0,-36.52,4.83,5194.71
CUST_001731,47,admin.,married,high.school,unknown,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.12,94.02,-37.83,4.94,5187.76
CUST_001732,33,technician,married,professional.course,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.44,93.49,-36.04,4.94,5225.35
CUST_001733,31,admin.,single,university.degree,no,yes,no,telephone,may,tue,4,999,2,nonexistent,1.26,93.95,-35.85,4.96,5198.76
CUST_001734,56,services,married,high.school,no,no,no,telephone,may,tue,2,999,1,nonexistent,0.82,94.11,-36.67,4.86,5190.48
CUST_001735,48,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,4,999,1,nonexistent,1.4,94.45,-41.26,4.77,5225.3
CUST_001736,57,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.71,92.9,-47.26,1.39,5098.8
CUST_001737,46,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,2,999,1,nonexistent,1.61,93.77,-42.44,4.76,5233.17
CUST_001738,52,admin.,divorced,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.13,94.24,-36.03,4.81,5185.27
CUST_001739,36,technician,single,university.degree,no,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.42,93.45,-35.31,5.04,5226.47
CUST_001740,28,services,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.99,92.79,-45.77,1.33,5099.71
CUST_001741,35,management,married,university.degree,no,yes,yes,cellular,jul,fri,1,999,0,nonexistent,1.36,93.74,-43.14,5.07,5230.0
CUST_001742,23,technician,single,professional.course,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,-1.84,94.27,-40.74,0.96,4987.5
CUST_001743,33,services,single,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.33,94.53,-41.47,4.98,5234.05
CUST_001744,29,technician,single,university.degree,no,no,no,cellular,jul,tue,3,6,3,success,-1.66,94.11,-40.18,0.89,4993.49
CUST_001745,33,services,married,high.school,no,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.11,93.26,-42.56,4.2,5191.95
CUST_001746,57,admin.,married,basic.6y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.87,92.99,-46.67,1.22,5101.69
CUST_001747,30,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,5,999,0,nonexistent,1.32,93.97,-41.6,4.82,5225.97
CUST_001748,40,services,married,high.school,no,no,no,cellular,apr,fri,7,999,0,failure,-1.77,92.98,-47.71,1.37,5100.75
CUST_001749,35,management,single,university.degree,no,yes,yes,cellular,may,wed,3,999,1,failure,-1.75,92.87,-47.6,1.29,5105.05
CUST_001750,31,technician,single,high.school,no,yes,no,cellular,aug,thu,1,999,2,nonexistent,1.31,93.36,-35.68,4.98,5230.62
CUST_001751,29,blue-collar,single,basic.6y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.26,93.95,-41.67,4.94,5221.83
CUST_001752,26,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,failure,-1.7,92.82,-46.63,1.26,5097.0
CUST_001753,52,admin.,single,university.degree,unknown,unknown,unknown,cellular,aug,wed,5,999,1,nonexistent,1.4,93.29,-36.27,4.99,5228.52
CUST_001754,40,management,single,basic.9y,no,no,no,cellular,may,tue,1,999,2,failure,-1.86,92.77,-46.79,1.11,5096.13
CUST_001755,44,unemployed,married,basic.9y,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.72,92.89,-45.64,1.2,5093.87
CUST_001756,44,technician,single,professional.course,no,yes,no,telephone,may,tue,4,999,0,nonexistent,1.09,93.94,-36.72,4.94,5191.6
CUST_001757,34,student,single,unknown,no,yes,no,cellular,nov,thu,1,999,2,failure,-1.04,94.82,-52.07,1.09,4959.54
CUST_001758,49,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.09,-39.05,0.96,4987.79
CUST_001759,30,management,single,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,0.99,93.95,-36.39,4.87,5186.85
CUST_001760,40,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,0.97,94.07,-36.38,4.95,5196.34
CUST_001761,36,admin.,married,high.school,no,no,yes,cellular,nov,tue,1,999,1,failure,-0.05,93.2,-42.19,4.16,5203.43
CUST_001762,55,admin.,divorced,high.school,no,no,no,cellular,jul,wed,1,999,1,nonexistent,1.66,93.93,-42.21,4.94,5225.63
CUST_001763,35,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,2,31,1,success,-1.67,92.86,-46.4,1.42,5105.21
CUST_001764,29,technician,single,professional.course,no,yes,no,cellular,aug,thu,2,999,1,nonexistent,-3.08,92.27,-31.08,1.16,5071.26
CUST_001765,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.18,93.8,-35.92,4.78,5191.38
CUST_001766,42,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.3,94.09,-36.74,4.74,5199.41
CUST_001767,39,admin.,married,university.degree,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.42,94.5,-42.02,4.8,5231.76
CUST_001768,38,housemaid,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.67,92.93,-46.23,1.38,5101.0
CUST_001769,32,services,married,high.school,no,yes,no,cellular,jul,fri,2,999,2,nonexistent,1.42,93.88,-42.21,4.91,5229.02
CUST_001770,55,admin.,divorced,professional.course,unknown,no,no,cellular,jul,mon,4,999,0,nonexistent,1.36,93.96,-43.91,4.92,5220.21
CUST_001771,77,retired,married,unknown,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-3.22,92.42,-30.14,0.65,5014.29
CUST_001772,36,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.74,92.74,-46.1,1.48,5102.49
CUST_001773,35,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,12,999,0,nonexistent,1.39,93.33,-34.49,4.84,5223.66
CUST_001774,30,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.38,94.15,-42.98,5.06,5227.7
CUST_001775,53,admin.,married,university.degree,unknown,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.29,93.37,-43.27,4.13,5191.51
CUST_001776,29,blue-collar,single,professional.course,no,yes,no,cellular,nov,tue,4,999,0,nonexistent,-1.19,94.66,-50.84,1.06,4962.78
CUST_001777,34,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.05,93.84,-37.63,4.88,5199.27
CUST_001778,37,admin.,single,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.29,93.98,-43.2,5.06,5226.48
CUST_001779,29,services,single,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.79,92.67,-45.8,1.36,5098.61
CUST_001780,45,admin.,married,high.school,no,no,no,telephone,jul,thu,10,999,1,nonexistent,1.53,93.79,-42.96,4.92,5226.69
