customer_id,p_treatment,p_control,uplift
CUST_004780,0.025846504,0.046115346,-0.020268843
CUST_005681,0.0051253187,0.025401931,-0.020276614
CUST_000288,0.03492673,0.055215824,-0.020289093
CUST_000668,0.024242355,0.044571314,-0.02032896
CUST_004444,0.034105342,0.054450154,-0.020344812
CUST_000845,0.006026449,0.026402319,-0.02037587
CUST_007418,0.023974178,0.044351857,-0.020377679
CUST_006801,0.01925282,0.03963266,-0.02037984
CUST_006445,0.040015474,0.060422126,-0.020406652
CUST_001367,0.21761881,0.23811363,-0.020494819
CUST_001191,0.019270286,0.039789412,-0.020519126
CUST_006774,0.0014190105,0.021998452,-0.020579442
CUST_006097,0.034217227,0.05483185,-0.020614624
CUST_005041,0.054017536,0.074716836,-0.0206993
CUST_007004,0.01636098,0.03706095,-0.02069997
CUST_004278,0.036073513,0.056897502,-0.020823989
CUST_007199,0.018517774,0.039472792,-0.020955019
CUST_006594,0.013861739,0.034840323,-0.020978585
CUST_004931,0.02950033,0.050481692,-0.020981362
CUST_003244,0.024054421,0.045052167,-0.020997746
CUST_000389,0.0052757356,0.026276894,-0.021001158
CUST_004336,0.027690688,0.048697058,-0.02100637
CUST_006494,0.038090684,0.059102982,-0.021012299
CUST_001902,0.010460045,0.031488515,-0.02102847
CUST_001000,0.037671905,0.058717825,-0.02104592
CUST_003431,0.014678123,0.035774313,-0.021096189
CUST_005686,0.073454514,0.09456124,-0.021106727
CUST_007787,0.03979647,0.060960423,-0.021163952
CUST_000659,0.01629325,0.037514646,-0.021221396
CUST_000086,0.01629325,0.037514646,-0.021221396
CUST_006776,0.006739701,0.02799994,-0.02126024
CUST_001688,0.016003927,0.037269153,-0.021265225
CUST_007123,0.010266877,0.031557888,-0.02129101
CUST_004157,0.044366065,0.06574004,-0.021373976
CUST_000012,0.01985989,0.04130886,-0.021448972
CUST_005485,0.017186517,0.038715605,-0.021529088
CUST_007401,0.0014672476,0.023014389,-0.02154714
CUST_007976,0.08359664,0.10516206,-0.021565422
CUST_000079,0.0090958355,0.030668661,-0.021572825
CUST_003442,0.03196607,0.053549763,-0.021583691
CUST_004209,0.022375856,0.04397197,-0.021596115
CUST_001016,0.09304621,0.11468556,-0.021639347
CUST_002524,0.008453341,0.030125484,-0.021672143
CUST_006458,0.008536167,0.030208537,-0.02167237
CUST_005455,0.008289104,0.029970068,-0.021680964
CUST_003680,0.032636426,0.05442931,-0.021792885
CUST_002761,0.025498291,0.047303353,-0.021805061
CUST_000252,0.023027983,0.044862162,-0.02183418
CUST_004325,0.010201781,0.032052066,-0.021850284
CUST_006279,0.00955958,0.031439763,-0.021880183
CUST_007268,0.08748408,0.10939984,-0.021915764
CUST_007072,0.006032147,0.027954387,-0.02192224
CUST_002786,0.02023005,0.04219535,-0.0219653
CUST_007016,0.021537645,0.0435132,-0.021975556
CUST_000000,0.1253093,0.14730906,-0.021999761
CUST_006930,0.008871913,0.030876113,-0.0220042
CUST_007985,0.020437669,0.042463653,-0.022025984
CUST_006957,0.025136795,0.047163278,-0.022026483
CUST_008001,0.003646789,0.025690572,-0.022043783
CUST_001497,0.018348673,0.04039408,-0.022045406
CUST_004407,0.011624992,0.03375269,-0.0221277
CUST_005235,0.04382845,0.06598208,-0.02215363
CUST_000664,0.034903802,0.057120003,-0.0222162
CUST_000197,0.034903802,0.057120003,-0.0222162
CUST_003009,0.01902124,0.041315366,-0.022294126
CUST_000279,0.012796855,0.035099704,-0.02230285
CUST_004367,0.011648793,0.033993796,-0.022345003
CUST_007044,0.03857174,0.060946245,-0.022374503
CUST_005141,0.029586136,0.052025598,-0.022439461
CUST_002029,0.12038506,0.14284915,-0.02246409
CUST_004991,0.019055886,0.041563,-0.022507114
CUST_000064,0.005399676,0.027911777,-0.0225121
CUST_002270,0.54546434,0.5680585,-0.022594154
CUST_006099,0.059545647,0.082154885,-0.022609238
CUST_006225,0.016170144,0.038796805,-0.02262666
CUST_006571,0.045726433,0.06838979,-0.022663355
CUST_001263,0.0058195484,0.028654706,-0.022835158
CUST_004264,0.02764857,0.050537664,-0.022889094
CUST_002919,0.02503064,0.047920182,-0.022889541
CUST_000046,0.027468003,0.050386094,-0.02291809
CUST_004617,0.09214856,0.11509156,-0.022943005
CUST_002009,0.060899407,0.083876245,-0.022976838
CUST_003043,0.0078067672,0.030909037,-0.02310227
CUST_005764,0.015027243,0.038153507,-0.023126263
CUST_006298,0.029115846,0.052313324,-0.023197478
CUST_004053,0.04420305,0.06741003,-0.023206979
CUST_000973,0.010439287,0.03381757,-0.023378283
CUST_002252,0.023093669,0.046483163,-0.023389494
CUST_008216,0.021664584,0.045060333,-0.023395749
CUST_006361,0.0140058575,0.037468545,-0.023462687
CUST_007706,0.109938666,0.13355576,-0.023617089
CUST_001865,0.013977761,0.037608333,-0.02363057
CUST_007612,0.01845138,0.04215022,-0.023698842
CUST_000391,0.06635712,0.09007486,-0.023717739
CUST_006378,0.01122619,0.03497329,-0.0237471
CUST_002717,0.01317249,0.03696656,-0.02379407
CUST_003906,0.015620821,0.039426357,-0.023805536
CUST_001573,0.01919855,0.043018747,-0.023820197
CUST_006069,0.007928417,0.03177455,-0.023846135
CUST_007687,0.032084286,0.055996973,-0.023912687
CUST_006039,0.0037756842,0.027733961,-0.023958277
CUST_008144,0.018577676,0.04257619,-0.023998514
CUST_005181,0.004579343,0.028579755,-0.024000412
CUST_003477,0.022724468,0.046748433,-0.024023965
CUST_001747,0.008123636,0.032291505,-0.02416787
CUST_000814,0.041876815,0.066139385,-0.02426257
CUST_003896,0.005262185,0.029527038,-0.024264853
CUST_002406,0.010055273,0.034375794,-0.02432052
CUST_002914,0.2211705,0.24554537,-0.024374872
CUST_001974,0.06284969,0.08724647,-0.024396777
CUST_002836,0.0027114812,0.027136607,-0.024425127
CUST_004854,0.034113243,0.05858786,-0.024474617
CUST_005941,0.005383521,0.029865755,-0.024482233
CUST_000756,0.028215373,0.05271127,-0.024495898
CUST_004129,0.019313969,0.043850467,-0.024536498
CUST_000848,0.0070404923,0.031577185,-0.024536692
CUST_000795,0.011318971,0.03590274,-0.024583768
CUST_007944,0.019857006,0.04451087,-0.024653865
CUST_006326,0.009597388,0.034282666,-0.024685279
CUST_008208,0.028395776,0.05314614,-0.024750363
CUST_002835,0.03862128,0.06338084,-0.024759557
CUST_006325,0.0037062087,0.028514497,-0.024808288
CUST_007704,0.016297983,0.041112155,-0.024814172
CUST_005232,0.47938305,0.50437325,-0.024990201
CUST_005057,0.020927116,0.046003696,-0.02507658
CUST_003777,0.044741124,0.06984398,-0.025102854
CUST_002447,0.015609418,0.040728252,-0.025118835
CUST_001918,0.19790584,0.22311775,-0.025211915
CUST_005492,0.019102648,0.044333387,-0.02523074
CUST_000377,0.083391026,0.10869882,-0.025307797
CUST_000462,0.016685627,0.042017825,-0.025332198
CUST_001851,0.29995692,0.325306,-0.02534908
CUST_006192,0.13051064,0.15586804,-0.025357395
CUST_007013,0.25271806,0.2780981,-0.025380045
CUST_001449,0.0035226836,0.028940408,-0.025417725
CUST_006056,0.011746593,0.037195664,-0.025449071
CUST_005685,0.03587601,0.06132673,-0.025450721
CUST_003319,0.014027909,0.03950804,-0.025480133
CUST_005005,0.009549084,0.03508448,-0.025535394
CUST_002323,0.027143028,0.05278962,-0.025646593
CUST_004510,0.012783844,0.03843913,-0.025655285
CUST_007476,0.03050096,0.056173615,-0.025672656
CUST_001581,0.008287792,0.034049965,-0.025762174
CUST_007027,0.030002574,0.05576898,-0.025766408
CUST_003476,0.017394995,0.043207455,-0.02581246
CUST_007265,0.1496369,0.17546965,-0.025832757
CUST_007749,0.010601428,0.036495376,-0.025893949
CUST_006775,0.012421464,0.03832902,-0.025907557
CUST_004493,0.034482803,0.060440462,-0.025957659
CUST_008005,0.032151807,0.05812932,-0.025977515
CUST_005211,0.06607926,0.092118666,-0.026039407
CUST_005453,0.004938658,0.031030659,-0.026092
CUST_005706,0.019016622,0.04514231,-0.02612569
CUST_003939,0.007018788,0.033203688,-0.0261849
CUST_004405,0.065742604,0.09196235,-0.026219748
CUST_001897,0.00999177,0.036272127,-0.026280358
CUST_003945,0.018049749,0.044403605,-0.026353857
CUST_004230,0.046474986,0.072961114,-0.026486129
CUST_003550,0.018030075,0.044568025,-0.02653795
CUST_003893,0.012421732,0.038967464,-0.026545733
CUST_005809,0.035660803,0.062273167,-0.026612364
CUST_003285,0.007904543,0.03455644,-0.026651898
CUST_005907,0.03398465,0.060715564,-0.026730914
CUST_002848,0.15015204,0.17692253,-0.026770487
CUST_004489,0.049329102,0.07614289,-0.02681379
CUST_004389,0.010087762,0.03694909,-0.026861329
CUST_007426,0.010709327,0.03761288,-0.026903555
CUST_001011,0.0075197755,0.03444733,-0.026927555
CUST_007084,0.012137916,0.039084755,-0.026946839
CUST_007120,0.20430528,0.23126777,-0.026962489
CUST_006851,0.1388351,0.16583578,-0.02700068
CUST_007829,0.038320515,0.0653523,-0.027031783
CUST_003515,0.028476808,0.05554337,-0.027066562
CUST_004154,0.057626985,0.08471509,-0.027088106
CUST_002849,0.046532497,0.07366265,-0.027130157
CUST_007181,0.015234544,0.042366996,-0.027132452
CUST_003721,0.01821518,0.045382235,-0.027167056
CUST_004446,0.21513532,0.24232642,-0.027191103
CUST_000602,0.040535666,0.06774744,-0.02721177
CUST_007786,0.001979243,0.02929447,-0.027315227
CUST_002282,0.0049724337,0.03236668,-0.027394248
CUST_007223,0.029114809,0.05651162,-0.02739681
CUST_004659,0.05045498,0.07785602,-0.027401038
CUST_005270,0.030852165,0.05833814,-0.027485974
CUST_005853,0.047504812,0.07500777,-0.027502954
CUST_000497,0.0069920886,0.034498207,-0.027506119
CUST_002242,0.073956825,0.10155505,-0.027598225
CUST_004176,0.04637751,0.07406442,-0.027686909
CUST_000038,0.012267132,0.0399568,-0.02768967
CUST_006833,0.0038782214,0.031601965,-0.027723745
CUST_007462,0.12808663,0.1558143,-0.027727678
CUST_002830,0.027962856,0.05590128,-0.027938426
CUST_001294,0.0035152044,0.031465147,-0.027949942
CUST_000514,0.013905648,0.041871164,-0.027965516
CUST_002621,0.0051550115,0.033121474,-0.027966462
CUST_006415,0.073749416,0.1017303,-0.027980886
CUST_001081,0.73023546,0.7582429,-0.028007448
CUST_005015,0.36966786,0.39771718,-0.02804932
CUST_005729,0.03150189,0.059622005,-0.028120115
CUST_004106,0.006996344,0.03514915,-0.028152805
CUST_002228,0.0068028644,0.03496674,-0.028163876
CUST_003771,0.023310574,0.05155434,-0.028243767
CUST_001289,0.035741244,0.064108334,-0.028367091
CUST_003279,0.0008646498,0.029240565,-0.028375916
CUST_002258,0.01632571,0.044767644,-0.028441934
CUST_002704,0.017523557,0.045983013,-0.028459456
CUST_000026,0.0069428184,0.03549778,-0.028554963
CUST_003698,0.011040778,0.03972036,-0.028679583
CUST_008108,0.030561734,0.059279613,-0.02871788
CUST_005988,0.042561922,0.07134871,-0.02878679
CUST_002812,0.055520616,0.08431271,-0.02879209
CUST_003495,0.016675396,0.04547154,-0.028796146
CUST_007091,0.021663664,0.050524622,-0.028860958
CUST_006722,0.010127324,0.039001968,-0.028874643
CUST_002969,0.03564873,0.06460136,-0.028952632
CUST_003065,0.0072043184,0.036161426,-0.028957108
CUST_002632,0.012539984,0.041616686,-0.029076703
CUST_004971,0.019487139,0.048582163,-0.029095024
CUST_002594,0.024643438,0.054082423,-0.029438986
CUST_003931,0.036231644,0.06570551,-0.029473864
CUST_005960,0.012928497,0.042430993,-0.029502496
CUST_003331,0.045413822,0.0749797,-0.029565878
CUST_004235,0.021249773,0.05083153,-0.029581757
CUST_000594,0.027901176,0.057501357,-0.02960018
CUST_001530,0.0046588387,0.034308676,-0.029649837
CUST_002037,0.009155623,0.038964275,-0.029808652
CUST_000878,0.013920013,0.04372894,-0.029808927
CUST_000090,0.0040670927,0.033920705,-0.029853612
CUST_001072,0.040870365,0.070791245,-0.02992088
CUST_004745,0.020097617,0.050054695,-0.029957078
CUST_008026,0.774979,0.8049528,-0.029973805
CUST_007711,0.008060993,0.038097985,-0.030036993
CUST_005357,0.030759064,0.06081721,-0.030058144
CUST_003734,0.0053314315,0.035410803,-0.030079372
CUST_008178,0.013766396,0.04392673,-0.030160334
CUST_000637,0.00577378,0.03593711,-0.030163333
CUST_000622,0.032854352,0.063050576,-0.030196223
CUST_001344,0.037367914,0.067626804,-0.03025889
CUST_005847,0.006724744,0.037002057,-0.030277312
CUST_005589,0.09477783,0.12506934,-0.030291505
CUST_004065,0.033942543,0.06425503,-0.030312486
CUST_007986,0.01755946,0.047913555,-0.030354096
CUST_004813,0.009264919,0.039669346,-0.030404426
CUST_001564,0.015519384,0.045961566,-0.030442182
CUST_002507,0.015781708,0.0462334,-0.030451693
CUST_001653,0.023812069,0.05431178,-0.03049971
CUST_003849,0.023812069,0.05431178,-0.03049971
CUST_004000,0.028159147,0.058715623,-0.030556476
CUST_007584,0.27664825,0.3072237,-0.030575454
CUST_007629,0.014870605,0.045540344,-0.030669738
CUST_003364,0.012760942,0.043465253,-0.030704312
CUST_000991,0.015678477,0.046441514,-0.030763038
CUST_003655,0.44116205,0.47196034,-0.030798286
CUST_004770,0.02053042,0.051409256,-0.030878836
CUST_001315,0.036317676,0.06723373,-0.03091605
CUST_003190,0.05074915,0.081679456,-0.030930307
CUST_000906,0.028588573,0.05951915,-0.030930577
CUST_002046,0.013206692,0.04415986,-0.030953167
CUST_007419,0.013486542,0.044579487,-0.031092945
CUST_005790,0.021900523,0.05308779,-0.031187266
CUST_004878,0.01777899,0.04905396,-0.031274967
CUST_001930,0.01226667,0.0435637,-0.03129703
CUST_005061,0.02836167,0.059662454,-0.031300783
CUST_002978,0.013667901,0.04502791,-0.03136001
CUST_005694,0.045975473,0.07738822,-0.031412747
CUST_002948,0.049622923,0.08106395,-0.031441025
CUST_007507,0.007356164,0.03879854,-0.031442378
CUST_007974,0.033980526,0.065462746,-0.03148222
CUST_006979,0.01483059,0.04635413,-0.03152354
CUST_000180,0.4373016,0.46882787,-0.031526268
CUST_007885,0.023281842,0.05500078,-0.031718936
CUST_006554,0.028874677,0.060599603,-0.031724926
CUST_004424,0.12955445,0.1613412,-0.031786755
CUST_002031,0.018398108,0.05019225,-0.031794146
CUST_002538,0.02102663,0.0529194,-0.03189277
CUST_002284,0.0022265224,0.034198117,-0.031971592
CUST_006293,0.019814657,0.051812556,-0.031997897
CUST_002342,0.023566421,0.055664316,-0.032097895
CUST_003946,0.1401242,0.17230491,-0.03218071
CUST_007454,0.117980845,0.15017371,-0.032192864
CUST_002788,0.030177694,0.062421154,-0.03224346
CUST_002114,0.015010489,0.04728598,-0.03227549
CUST_003639,0.029720962,0.062030327,-0.032309365
CUST_003262,0.36052594,0.39289278,-0.032366842
CUST_003259,0.014328455,0.046712928,-0.032384474
CUST_004874,0.14774306,0.18013029,-0.032387227
CUST_001327,0.021249797,0.0536649,-0.032415103
CUST_002144,0.024061782,0.056501344,-0.03243956
CUST_004474,0.025323426,0.05781618,-0.032492757
CUST_005974,0.005444837,0.038019594,-0.032574758
CUST_000457,0.03152781,0.06411588,-0.032588072
CUST_006605,0.04232487,0.07495424,-0.03262937
CUST_005641,0.01610963,0.048785158,-0.032675527
CUST_005282,0.012409003,0.04517265,-0.032763645
CUST_004651,0.011647043,0.04443375,-0.03278671
CUST_000438,0.5296621,0.56245804,-0.032795966
CUST_001473,0.066086836,0.09890782,-0.032820985
CUST_004818,0.03276772,0.06567198,-0.03290426
CUST_005185,0.02160786,0.0545406,-0.03293274
CUST_007665,0.027340611,0.060291983,-0.03295137
CUST_003817,0.04745431,0.0804072,-0.032952894
CUST_004757,0.107256256,0.14035918,-0.033102922
CUST_000877,0.049044773,0.08227967,-0.033234894
CUST_004104,0.009289255,0.042540953,-0.033251695
CUST_001964,0.023087611,0.056456473,-0.033368863
CUST_006642,0.028004276,0.061473776,-0.0334695
CUST_002484,0.014113972,0.047709044,-0.03359507
CUST_003359,0.013354595,0.046993174,-0.033638578
CUST_000708,0.03548464,0.06916561,-0.033680968
CUST_007764,0.017665511,0.051412255,-0.03374674
CUST_007412,0.017434657,0.051217962,-0.033783305
CUST_000153,0.004078682,0.038021065,-0.033942383
CUST_003433,0.007613892,0.041591473,-0.03397758
CUST_000893,0.49201685,0.5260096,-0.033992767
CUST_000764,0.0067451014,0.040762693,-0.034017593
CUST_003832,0.0061915494,0.04023585,-0.034044303
CUST_000017,0.07946174,0.11363943,-0.03417769
CUST_001219,0.022773579,0.05695182,-0.034178242
CUST_004442,0.012262552,0.04657384,-0.034311287
CUST_005320,0.021124655,0.055511303,-0.03438665
CUST_002136,0.07873239,0.113141745,-0.03440935
CUST_003293,0.016648725,0.05108238,-0.034433655
CUST_007282,0.0059435028,0.040419128,-0.034475625
CUST_004024,0.025417563,0.05997172,-0.034554157
CUST_000932,0.09031207,0.12489645,-0.03458438
CUST_000998,0.008722794,0.04333412,-0.034611326
CUST_003148,0.006105772,0.040746197,-0.034640424
CUST_004426,0.021817096,0.056657303,-0.034840208
CUST_007302,0.038645603,0.07357576,-0.034930155
CUST_008196,0.14618066,0.1811908,-0.035010144
CUST_006689,0.03143681,0.06647717,-0.035040364
CUST_001182,0.02474009,0.05982944,-0.03508935
CUST_006792,0.016026404,0.051226348,-0.035199944
CUST_003484,0.05409876,0.089345306,-0.035246547
CUST_005532,0.048946127,0.08429944,-0.03535331
CUST_004378,0.014576091,0.049960654,-0.035384562
CUST_003958,0.02655595,0.061991423,-0.035435475
CUST_005170,0.8490118,0.8845007,-0.035488904
CUST_002597,0.09364269,0.1291794,-0.035536714
CUST_001743,0.04391791,0.079458304,-0.035540394
CUST_007252,0.013012778,0.04855669,-0.03554391
CUST_006485,0.018805094,0.054400142,-0.03559505
CUST_000663,0.6748821,0.71073514,-0.03585303
CUST_003296,0.021629106,0.05762981,-0.036000703
CUST_001008,0.03713465,0.07314274,-0.036008086
CUST_000674,0.015057628,0.051097993,-0.036040366
CUST_006703,0.026876925,0.06296779,-0.036090866
CUST_003866,0.011070567,0.04719238,-0.03612181
CUST_008070,0.046765648,0.08293319,-0.03616754
CUST_001689,0.024593206,0.060789164,-0.036195956
CUST_006988,0.010698708,0.047011662,-0.036312953
CUST_002565,0.4790662,0.5154743,-0.036408126
CUST_006264,0.75695205,0.79336214,-0.036410093
CUST_007718,0.15590425,0.1923238,-0.036419556
CUST_007357,0.034491822,0.07096166,-0.03646984
CUST_007848,0.011465381,0.047958616,-0.036493234
CUST_006482,0.020882187,0.0574251,-0.036542915
CUST_001866,0.029289396,0.06590955,-0.036620155
CUST_001155,0.019607361,0.056289464,-0.036682103
CUST_005000,0.016857782,0.05355311,-0.03669533
CUST_004929,0.00836667,0.045070294,-0.036703624
CUST_001199,0.054343924,0.09106795,-0.036724024
CUST_003696,0.033617355,0.070373215,-0.03675586
CUST_000835,0.016923694,0.053924095,-0.037000403
CUST_000021,0.012344435,0.049374662,-0.037030227
CUST_003283,0.02533309,0.06238029,-0.0370472
CUST_003741,0.013373294,0.050565183,-0.03719189
CUST_005189,0.18117584,0.21842021,-0.037244365
CUST_005804,0.024459807,0.061764214,-0.03730441
CUST_004526,0.0086655505,0.046043914,-0.037378363
CUST_000571,0.41103348,0.4484462,-0.037412733
CUST_003695,0.00687602,0.044422857,-0.037546836
CUST_001850,0.023185756,0.06074344,-0.037557684
CUST_002047,0.12357076,0.1611347,-0.037563942
CUST_002803,0.043921564,0.08154029,-0.037618723
CUST_001561,0.03807519,0.07573706,-0.03766187
CUST_000420,0.022264196,0.059955943,-0.03769175
CUST_004098,0.0720952,0.10986988,-0.037774682
CUST_006296,0.012043868,0.04982006,-0.037776195
CUST_006236,0.016572913,0.05444503,-0.037872113
CUST_005963,0.0050126095,0.042941645,-0.037929036
CUST_002452,0.005107428,0.043055087,-0.03794766
CUST_006936,0.043774877,0.08180861,-0.038033735
CUST_002066,0.030731067,0.06887222,-0.038141154
CUST_006304,0.024874307,0.06301921,-0.0381449
CUST_005116,0.009335529,0.047516443,-0.038180914
CUST_000917,0.006378703,0.044618163,-0.03823946
CUST_003411,0.020868285,0.059163727,-0.03829544
CUST_003080,0.18409209,0.22240314,-0.03831105
CUST_003338,0.05749718,0.09584908,-0.0383519
CUST_003414,0.01385743,0.052216247,-0.038358815
CUST_006357,0.026724495,0.06509511,-0.038370617
CUST_000334,0.043229133,0.08161894,-0.03838981
CUST_007765,0.03817263,0.07660677,-0.038434144
CUST_007514,0.45304087,0.4914982,-0.038457334
CUST_004983,0.011910212,0.050474036,-0.038563825
CUST_005787,0.013380789,0.052105896,-0.038725108
CUST_000301,0.14749734,0.1862502,-0.038752854
CUST_008055,0.007803326,0.046558015,-0.03875469
CUST_006041,0.01662872,0.055581234,-0.038952515
CUST_006390,0.007859647,0.046816256,-0.03895661
CUST_001466,0.0023673512,0.041341685,-0.038974334
CUST_007147,0.049324308,0.088398665,-0.039074358
CUST_006610,0.040256787,0.07936028,-0.03910349
CUST_003812,0.0037816293,0.04294641,-0.03916478
CUST_007098,0.071127884,0.11057683,-0.039448947
CUST_001736,0.01365119,0.05321314,-0.03956195
CUST_007578,0.12649699,0.16608103,-0.03958404
CUST_000144,0.040101655,0.080032624,-0.03993097
CUST_001723,0.0042558075,0.04441779,-0.040161982
CUST_003588,0.0052088737,0.045564435,-0.040355563
CUST_002671,0.016266173,0.056693953,-0.04042778
CUST_001004,0.03336007,0.07382823,-0.040468156
CUST_006843,0.04606175,0.08654259,-0.04048084
CUST_002558,0.9179068,0.95848095,-0.040574133
CUST_007076,0.0036686587,0.044288315,-0.040619656
CUST_002189,0.014608571,0.055374246,-0.040765673
CUST_002810,0.4083476,0.4491526,-0.040804982
CUST_003545,0.0359525,0.0768206,-0.040868096
CUST_000469,0.02660202,0.0675236,-0.040921576
CUST_001860,0.040077765,0.0810119,-0.040934134
CUST_003304,0.014297288,0.05532231,-0.041025024
CUST_008182,0.012112664,0.053197514,-0.04108485
CUST_003795,0.051104248,0.092224464,-0.041120216
CUST_002226,0.053453017,0.09462015,-0.041167136
CUST_000409,0.0217797,0.06298489,-0.04120519
CUST_006882,0.0007899797,0.042067453,-0.041277472
CUST_001670,0.11119317,0.1524714,-0.04127822
CUST_008198,0.12305584,0.16453578,-0.041479938
CUST_002981,0.021569613,0.06310896,-0.041539345
CUST_005009,0.19864865,0.24033356,-0.04168491
CUST_000794,0.016142774,0.057871222,-0.041728448
CUST_004349,0.009236608,0.050968744,-0.041732136
CUST_000060,0.010909962,0.052675553,-0.041765593
CUST_001224,0.16260312,0.20462911,-0.042025983
CUST_001602,0.015722943,0.057841133,-0.04211819
CUST_003483,0.062001687,0.10414081,-0.042139124
CUST_005912,0.0030352008,0.045435067,-0.04239987
CUST_000033,0.013859542,0.05627875,-0.04241921
CUST_000185,0.023751657,0.06630228,-0.04255062
CUST_005254,0.82114446,0.8637365,-0.04259205
CUST_007881,0.08944657,0.13208139,-0.042634822
CUST_004734,0.026380057,0.069227844,-0.04284779
CUST_000815,0.010585835,0.053445973,-0.042860135
CUST_001067,0.017811645,0.060817808,-0.043006163
CUST_001112,0.010807635,0.053822342,-0.043014705
CUST_000431,0.037162293,0.08023723,-0.04307494
CUST_008062,0.019263595,0.062340133,-0.043076538
CUST_006470,0.021161163,0.06430735,-0.043146186
CUST_005200,0.028851401,0.07208048,-0.043229077
CUST_000459,0.0022529243,0.04554816,-0.043295234
CUST_003930,0.021006964,0.06439619,-0.043389224
CUST_000598,0.049720906,0.093177155,-0.04345625
CUST_004377,0.0826176,0.12613226,-0.04351466
CUST_005273,0.024348652,0.067980304,-0.04363165
CUST_005968,0.031620547,0.07529832,-0.04367777
CUST_002547,0.04514529,0.088916354,-0.043771062
CUST_001899,0.04595771,0.08985971,-0.043902
CUST_001869,0.028916745,0.07282841,-0.043911666
CUST_005595,0.0047020307,0.048623495,-0.043921463
CUST_003577,0.2024818,0.24669561,-0.0442138
CUST_007997,0.0071326112,0.051391225,-0.044258613
CUST_002083,0.0016088218,0.045912664,-0.044303842
CUST_002081,0.020555807,0.064912066,-0.044356257
CUST_002310,0.015851958,0.06021267,-0.044360712
CUST_007967,0.008004494,0.052404672,-0.044400178
CUST_007806,0.07908412,0.12353783,-0.04445371
CUST_007831,0.046051882,0.090509064,-0.044457182
CUST_004202,0.037190463,0.08181684,-0.044626374
CUST_002820,0.009216704,0.053988084,-0.04477138
CUST_000268,0.0038602948,0.04877235,-0.044912055
CUST_002462,0.00686383,0.05178416,-0.044920333
CUST_004252,0.019686958,0.064685434,-0.044998474
CUST_001288,0.04763765,0.09271222,-0.045074575
CUST_008188,0.8642791,0.90939194,-0.04511285
CUST_006881,0.27372795,0.31890294,-0.045174986
CUST_004412,0.04377686,0.08912337,-0.04534651
CUST_005031,0.023579152,0.06915847,-0.04557932
CUST_002060,0.02607681,0.071710035,-0.045633227
CUST_007964,0.6856274,0.7313595,-0.04573208
CUST_007543,0.032406513,0.0781946,-0.04578809
CUST_008140,0.03633744,0.08231166,-0.04597422
CUST_007280,0.06422728,0.11025563,-0.046028346
CUST_006972,0.04557953,0.09172079,-0.04614126
CUST_005326,0.012752991,0.0589905,-0.04623751
CUST_003115,0.003935893,0.05031744,-0.046381548
CUST_003481,0.47556183,0.5219475,-0.046385676
CUST_002403,0.009242225,0.055692933,-0.046450708
CUST_004638,0.007639726,0.054097515,-0.04645779
CUST_004095,0.05196911,0.0984318,-0.046462692
CUST_006495,0.4518283,0.498366,-0.046537697
CUST_005060,0.55816996,0.6047094,-0.046539426
CUST_007917,0.026718,0.073459335,-0.046741337
CUST_004905,0.023753282,0.07053805,-0.04678477
CUST_001960,0.44587663,0.49274093,-0.0468643
CUST_003174,0.0064717745,0.053347204,-0.04687543
CUST_007657,0.010522377,0.057415295,-0.04689292
CUST_002423,0.016054,0.0629952,-0.046941202
CUST_002415,0.017818997,0.06483041,-0.047011413
CUST_004267,0.011703606,0.05889995,-0.047196344
CUST_005468,0.015633058,0.062851,-0.04721794
CUST_004967,0.01156543,0.058933634,-0.047368206
CUST_005408,0.0072278627,0.05461769,-0.047389828
CUST_006947,0.30942112,0.3568876,-0.047466487
CUST_003478,0.00357834,0.051070835,-0.047492497
CUST_006810,0.02474076,0.072239265,-0.047498506
CUST_005375,0.025120733,0.072715685,-0.04759495
CUST_006020,0.01435591,0.061977822,-0.047621913
CUST_000566,0.01590581,0.06358146,-0.047675647
CUST_001484,0.1628179,0.21050368,-0.047685787
CUST_008018,0.030207453,0.077895634,-0.04768818
CUST_007011,0.008971966,0.056667347,-0.04769538
CUST_002631,0.91402334,0.9617487,-0.04772538
CUST_002806,0.013083241,0.06083762,-0.047754377
CUST_005786,0.15514214,0.20293416,-0.047792017
CUST_005875,0.039280448,0.087129876,-0.047849428
CUST_002840,0.015734658,0.06367452,-0.04793986
CUST_002271,0.026169425,0.07424718,-0.048077755
CUST_004641,0.04137599,0.08975038,-0.04837439
CUST_004299,0.014458128,0.06291456,-0.04845643
CUST_000969,0.0026357512,0.051161367,-0.048525617
CUST_005814,0.006538534,0.055127773,-0.04858924
CUST_004817,0.016903039,0.06549376,-0.048590723
CUST_003873,0.049304668,0.09792981,-0.048625145
CUST_003549,0.05639421,0.10505765,-0.04866344
CUST_005019,0.0041185766,0.052861508,-0.04874293
CUST_003540,0.018841013,0.06765271,-0.048811696
CUST_004120,0.37192026,0.42076507,-0.048844814
CUST_001975,0.12680322,0.17568986,-0.04888664
CUST_002931,0.024476733,0.073388115,-0.04891138
CUST_004450,0.37285545,0.42193526,-0.049079806
CUST_000408,0.012531189,0.06163233,-0.049101144
CUST_005889,0.5383066,0.58753383,-0.049227238
CUST_007318,0.024835723,0.074095495,-0.049259774
CUST_004937,0.020710057,0.07022996,-0.049519904
CUST_000796,0.055803,0.10555178,-0.04974878
